Hlučín,Opava,Moravskoslezský kraj,OOP Hlučín,14110.0
Bohdalec,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,290.0
Nová Říše,Jihlava,Kraj Vysočina,OOP Telč,855.0
Dobrá Voda,Žďár nad Sázavou,Kraj Vysočina,OOP Velké Meziříčí,524.0
Kbelnice,Jičín,Královéhradecký kraj,OOP Jičín,189.0
Úhonice,Praha-západ,Středočeský kraj,OOP Hostivice,978.0
Stříbřec,Jindřichův Hradec,Jihočeský kraj,OOP Třeboň,445.0
Háje nad Jizerou,Semily,Liberecký kraj,OOP Semily,685.0
Brloh,Pardubice,Pardubický kraj,OOP Přelouč,1252.0
Třanovice,Frýdek-Místek,Moravskoslezský kraj,OOP Hnojník,1012.0
Podhořany u Ronova,Chrudim,Pardubický kraj,OOP Heřmanův Městec,261.0
Hýsly,Hodonín,Jihomoravský kraj,OOP Kyjov,397.0
Nový Šaldorf-Sedlešovice,Znojmo,Jihomoravský kraj,OOP Znojmo,1261.0
Pavlínov,Žďár nad Sázavou,Kraj Vysočina,OOP Velké Meziříčí,257.0
Koupě,Příbram,Středočeský kraj,OOP Březnice,138.0
Dymokury,Nymburk,Středočeský kraj,OOP Městec Králové,870.0
Pňovany,Plzeň-sever,Plzeňský kraj,OOP Město Touškov,416.0
Němčice nad Hanou,Prostějov,Olomoucký kraj,OOP Němčice nad Hanou,2026.0
Velká Dobrá,Kladno,Středočeský kraj,OOP Unhošť,1649.0
Mladý Smolivec,Plzeň-jih,Plzeňský kraj,OOP Nepomuk,726.0
Velká nad Veličkou,Hodonín,Jihomoravský kraj,OOP Veselí nad Moravou,2990.0
Prosečné,Trutnov,Královéhradecký kraj,OOP Hostinné,555.0
Bochovice,Třebíč,Kraj Vysočina,OOP Třebíč,148.0
Zvíkovec,Rokycany,Plzeňský kraj,OOP Zbiroh,186.0
Liblín,Rokycany,Plzeňský kraj,OOP Radnice,290.0
Vidice,Kutná Hora,Středočeský kraj,OOP Uhlířské Janovice,409.0
Milotice nad Bečvou,Přerov,Olomoucký kraj,OOP Hranice na Moravě,292.0
Šerkovice,Brno-venkov,Jihomoravský kraj,OOP Tišnov,249.0
Sulíkov,Blansko,Jihomoravský kraj,OOP Letovice,280.0
Rovensko,Šumperk,Olomoucký kraj,OOP Zábřeh,783.0
Puklice,Jihlava,Kraj Vysočina,OOP Jihlava,769.0
Zahájí,České Budějovice,Jihočeský kraj,OOP Hluboká nad Vltavou,456.0
Vlčí Habřina,Pardubice,Pardubický kraj,OOP Lázně Bohdaneč,320.0
Kamenice nad Lipou,Pelhřimov,Kraj Vysočina,OOP Kamenice nad Lipou,3946.0
Úpice,Trutnov,Královéhradecký kraj,OOP Úpice,5852.0
Klimkovice,Ostrava-město,Moravskoslezský kraj,OOP Ostrava - Poruba 1,4169.0
Mariánské Radčice,Most,Ústecký kraj,OOP Litvínov,446.0
Radhostice,Prachatice,Jihočeský kraj,OOP Prachatice,161.0
Hluboké Dvory,Brno-venkov,Jihomoravský kraj,OOP Tišnov,75.0
Doubravník,Brno-venkov,Jihomoravský kraj,OOP Tišnov,810.0
Heřmanice u Oder,Nový Jičín,Moravskoslezský kraj,OOP Odry,326.0
České Velenice,Jindřichův Hradec,Jihočeský kraj,OOP Suchdol nad Lužnicí,3438.0
Veřovice,Nový Jičín,Moravskoslezský kraj,OOP Frenštát pod Radhoštěm,1969.0
Třebusice,Kladno,Středočeský kraj,OOP Kladno - venkov,493.0
Mutěnín,Domažlice,Plzeňský kraj,OOP Poběžovice,257.0
Všekary,Domažlice,Plzeňský kraj,OOP Holýšov,113.0
Chudenice,Klatovy,Plzeňský kraj,OOP Švihov,788.0
Dřevčice,Praha-východ,Středočeský kraj,OOP Brandýs nad Labem,691.0
Dobkovice,Děčín,Ústecký kraj,OOP Děčín,669.0
Štramberk,Nový Jičín,Moravskoslezský kraj,OOP Kopřivnice,3394.0
Chomutov,Chomutov,Ústecký kraj,OOP Chomutov - město,49704.0
Zalužany,Příbram,Středočeský kraj,OOP Milín,354.0
Jevišovka,Břeclav,Jihomoravský kraj,OOP Mikulov,616.0
Nová Včelnice,Jindřichův Hradec,Jihočeský kraj,OOP Jindřichův Hradec,2345.0
Lochenice,Hradec Králové,Královéhradecký kraj,OOP Holohlavy,590.0
Dolní Sokolovec,Havlíčkův Brod,Kraj Vysočina,OOP Chotěboř,95.0
Trutnov,Trutnov,Královéhradecký kraj,OOP Trutnov,31041.0
Řevnice,Praha-západ,Středočeský kraj,OOP Řevnice,3132.0
Vigantice,Vsetín,Zlínský kraj,OOP Rožnov pod Radhoštěm,987.0
Měrunice,Teplice,Ústecký kraj,OOP Bílina,331.0
Tisová,Ústí nad Orlicí,Pardubický kraj,OOP Vysoké Mýto,1034.0
Říčany,Brno-venkov,Jihomoravský kraj,OOP Rosice,15485.0
Kněžnice,Jičín,Královéhradecký kraj,OOP Jičín,256.0
Bory,Žďár nad Sázavou,Kraj Vysočina,OOP Velké Meziříčí,792.0
Černošice,Praha-západ,Středočeský kraj,OOP Řevnice,6369.0
Vintířov,Sokolov,Karlovarský kraj,OOP Chodov,1127.0
Dobřeň,Mělník,Středočeský kraj,OOP Mšeno,174.0
Svojkovice,Jihlava,Kraj Vysočina,OOP Telč,456.0
Točník,Beroun,Středočeský kraj,OOP Zdice,237.0
Banín,Svitavy,Pardubický kraj,OOP Svitavy,314.0
Žeretice,Jičín,Královéhradecký kraj,OOP Jičín,268.0
Libice nad Doubravou,Havlíčkův Brod,Kraj Vysočina,OOP Chotěboř,857.0
Smržovka,Jablonec nad Nisou,Liberecký kraj,OOP Smržovka,3661.0
Sazovice,Zlín,Zlínský kraj,OOP Otrokovice,721.0
Milý,Rakovník,Středočeský kraj,OOP Nové Strašecí,164.0
Oráčov,Rakovník,Středočeský kraj,OOP Jesenice,390.0
Ostrata,Zlín,Zlínský kraj,OOP Fryšták,395.0
Volfartice,Česká Lípa,Liberecký kraj,OOP Žandov,653.0
Frenštát pod Radhoštěm,Nový Jičín,Moravskoslezský kraj,OOP Frenštát pod Radhoštěm,11017.0
Kout na Šumavě,Domažlice,Plzeňský kraj,OOP Kdyně,1141.0
Rybníček,Vyškov,Jihomoravský kraj,OOP Vyškov,325.0
Útěchovičky,Pelhřimov,Kraj Vysočina,OOP Pacov,76.0
Plazy,Mladá Boleslav,Středočeský kraj,OOP Mladá Boleslav I,509.0
Krabčice,Litoměřice,Ústecký kraj,OOP Roudnice nad Labem,882.0
Krašovice,Plzeň-sever,Plzeňský kraj,OOP Třemošná,381.0
Milíkov,Frýdek-Místek,Moravskoslezský kraj,OOP Třinec,1563.0
Homole,České Budějovice,Jihočeský kraj,OOP Boršov nad Vltavou,1292.0
Obrnice,Most,Ústecký kraj,OOP Obrnice,2346.0
Rudoltice,Ústí nad Orlicí,Pardubický kraj,OOP Lanškroun,1751.0
Osiky,Brno-venkov,Jihomoravský kraj,OOP Tišnov,126.0
Klenová,Klatovy,Plzeňský kraj,OOP Nýrsko,126.0
Nicov,Prachatice,Jihočeský kraj,OOP Vimperk,83.0
Karolín,Kroměříž,Zlínský kraj,OOP Kroměříž,237.0
Řenče,Plzeň-jih,Plzeňský kraj,OOP Přeštice,903.0
Jeníkov,Chrudim,Pardubický kraj,OOP Hlinsko,1397.0
Těchlovice,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,890.0
Mladějov na Moravě,Svitavy,Pardubický kraj,OOP Moravská Třebová,471.0
Kruh,Semily,Liberecký kraj,OOP Jilemnice,480.0
Dolní Branná,Trutnov,Královéhradecký kraj,OOP Vrchlabí,968.0
Jakubov u Moravských Budějovic,Třebíč,Kraj Vysočina,OOP Moravské Budějovice,611.0
Bzová,Beroun,Středočeský kraj,OOP Zdice,435.0
Čelistná,Pelhřimov,Kraj Vysočina,OOP Pelhřimov,106.0
Uhřínov,Žďár nad Sázavou,Kraj Vysočina,OOP Velké Meziříčí,284.0
Modřovice,Příbram,Středočeský kraj,OOP Březnice,72.0
Všejany,Mladá Boleslav,Středočeský kraj,OOP Dobrovice,616.0
Ploskovice,Litoměřice,Ústecký kraj,OOP Litoměřice,424.0
Libomyšl,Beroun,Středočeský kraj,OOP Zdice,520.0
Střítež nad Bečvou,Vsetín,Zlínský kraj,OOP Rožnov pod Radhoštěm,834.0
Stříbrné Hory,Havlíčkův Brod,Kraj Vysočina,OOP Přibyslav,241.0
Jenčice,Litoměřice,Ústecký kraj,OOP Lovosice,352.0
Pitín,Uherské Hradiště,Zlínský kraj,OOP Bojkovice,941.0
Dívčí Kopy,Jindřichův Hradec,Jihočeský kraj,OOP Jindřichův Hradec,68.0
Bradáčov,Tábor,Jihočeský kraj,OOP Mladá Vožice,58.0
Třeboň,Jindřichův Hradec,Jihočeský kraj,OOP Třeboň,8628.0
Nová Ves u Bakova,Mladá Boleslav,Středočeský kraj,OOP Mnichovo Hradiště,258.0
Velichov,Karlovy Vary,Karlovarský kraj,OOP Ostrov,552.0
Lukavec u Hořic,Jičín,Královéhradecký kraj,OOP Hořice,280.0
Zlatá Koruna,Český Krumlov,Jihočeský kraj,OOP Český Krumlov,720.0
Janské Lázně,Trutnov,Královéhradecký kraj,OOP Svoboda nad Úpou,815.0
Tábor,Tábor,Jihočeský kraj,OOP Tábor,35135.0
Nemotice,Vyškov,Jihomoravský kraj,OOP Bučovice,393.0
Uhlířská Lhota,Kolín,Středočeský kraj,OOP Týnec nad Labem,366.0
Jabkenice,Mladá Boleslav,Středočeský kraj,OOP Dobrovice,365.0
Postupice,Benešov,Středočeský kraj,OOP Vlašim,1171.0
Cheznovice,Rokycany,Plzeňský kraj,OOP Rokycany,768.0
Horní Maršov,Trutnov,Královéhradecký kraj,OOP Pec pod Sněžkou,1052.0
Nová Hradečná,Olomouc,Olomoucký kraj,OOP Uničov,810.0
Holubov,Český Krumlov,Jihočeský kraj,OOP Křemže,1042.0
Lukavice,Ústí nad Orlicí,Pardubický kraj,OOP Žamberk,3512.0
Nedašov,Zlín,Zlínský kraj,OOP Valašské Klobouky,1390.0
Chelčice,Strakonice,Jihočeský kraj,OOP Vodňany,419.0
Mysločovice,Zlín,Zlínský kraj,OOP Otrokovice,610.0
Staré Hrady,Jičín,Královéhradecký kraj,OOP Kopidlno,194.0
Stříbro,Tachov,Plzeňský kraj,OOP Stříbro,7969.0
Dolní Bukovsko,České Budějovice,Jihočeský kraj,OOP Hluboká nad Vltavou,1658.0
Polevsko,Česká Lípa,Liberecký kraj,OOP Nový Bor,375.0
Jaroslavice,Znojmo,Jihomoravský kraj,OOP Hrušovany nad Jevišovkou,1300.0
Čisovice,Praha-západ,Středočeský kraj,OOP Mníšek pod Brdy,950.0
Labská Stráň,Děčín,Ústecký kraj,OOP Hřensko,209.0
Silůvky,Brno-venkov,Jihomoravský kraj,OOP Ivančice,826.0
Rančířov,Jihlava,Kraj Vysočina,OOP Jihlava,348.0
Teplýšovice,Benešov,Středočeský kraj,OOP Čerčany,435.0
Leskovec,Vsetín,Zlínský kraj,OOP Horní Lideč,672.0
Poděbrady,Nymburk,Středočeský kraj,OOP Poděbrady,13940.0
Mžany,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,436.0
Machová,Zlín,Zlínský kraj,OOP Otrokovice,542.0
Bošovice,Vyškov,Jihomoravský kraj,OOP Slavkov u Brna,1154.0
Otrokovice,Zlín,Zlínský kraj,OOP Otrokovice,18502.0
Chlumy,Plzeň-jih,Plzeňský kraj,OOP Nepomuk,196.0
Drahelčice,Praha-západ,Středočeský kraj,OOP Hostivice,521.0
Duchcov,Teplice,Ústecký kraj,OOP Duchcov,8687.0
Horní Paseka,Havlíčkův Brod,Kraj Vysočina,OOP Ledeč nad Sázavou,71.0
Chlumětín,Žďár nad Sázavou,Kraj Vysočina,OOP Nové Město na Moravě,183.0
Nebužely,Mělník,Středočeský kraj,OOP Mšeno,440.0
Zdětín,Prostějov,Olomoucký kraj,OOP Prostějov 1,805.0
Hradešice,Klatovy,Plzeňský kraj,OOP Horažďovice,429.0
Zbuzany,Praha-západ,Středočeský kraj,OOP Hostivice,1018.0
Královice,Kladno,Středočeský kraj,OOP Slaný,148.0
Písečná,Ústí nad Orlicí,Pardubický kraj,OOP Letohrad,2445.0
Horní Ředice,Pardubice,Pardubický kraj,OOP Holice,981.0
Nemile,Šumperk,Olomoucký kraj,OOP Zábřeh,649.0
Topolany,Vyškov,Jihomoravský kraj,OOP Vyškov,317.0
Nedakonice,Uherské Hradiště,Zlínský kraj,OOP Buchlovice,1572.0
Milostín,Rakovník,Středočeský kraj,OOP Hořesedly,298.0
Písečné,Jindřichův Hradec,Jihočeský kraj,OOP Slavonice,748.0
Chyňava,Beroun,Středočeský kraj,OOP Beroun,1712.0
Žákovice,Přerov,Olomoucký kraj,OOP Lipník nad Bečvou,209.0
Bezdědovice,Strakonice,Jihočeský kraj,OOP Blatná,334.0
Panenská Rozsíčka,Jihlava,Kraj Vysočina,OOP Třešť,147.0
Přívrat,Ústí nad Orlicí,Pardubický kraj,OOP Česká Třebová,328.0
Čelčice,Prostějov,Olomoucký kraj,OOP Němčice nad Hanou,541.0
Vinaře,Kutná Hora,Středočeský kraj,OOP Čáslav,261.0
Rozsochy,Žďár nad Sázavou,Kraj Vysočina,OOP Bystřice nad Pernštejnem,703.0
Příbraz,Jindřichův Hradec,Jihočeský kraj,OOP Třeboň,252.0
Humburky,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,359.0
Radostín nad Oslavou,Žďár nad Sázavou,Kraj Vysočina,OOP Žďár nad Sázavou,908.0
Strašín,Klatovy,Plzeňský kraj,OOP Kašperské Hory,341.0
Sedlice,Příbram,Středočeský kraj,OOP Rožmitál pod Třemšínem,1676.0
Dobříň,Litoměřice,Ústecký kraj,OOP Roudnice nad Labem,564.0
Třebčice,Plzeň-jih,Plzeňský kraj,OOP Nepomuk,113.0
Dolní Dobrouč,Ústí nad Orlicí,Pardubický kraj,OOP Letohrad,2569.0
Pernink,Karlovy Vary,Karlovarský kraj,OOP Pernink,742.0
Krumsín,Prostějov,Olomoucký kraj,OOP Plumlov,607.0
Ubušínek,Žďár nad Sázavou,Kraj Vysočina,OOP Bystřice nad Pernštejnem,98.0
Těchonín,Ústí nad Orlicí,Pardubický kraj,OOP Letohrad,596.0
Radějov,Hodonín,Jihomoravský kraj,OOP Veselí nad Moravou,803.0
Skočice,Strakonice,Jihočeský kraj,OOP Vodňany,219.0
Hněvotín,Olomouc,Olomoucký kraj,OOP Lutín,1556.0
Sedletín,Havlíčkův Brod,Kraj Vysočina,OOP Golčův Jeníkov,285.0
Ohnišťany,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,301.0
Selmice,Pardubice,Pardubický kraj,OOP Chvaletice,248.0
Čechtín,Třebíč,Kraj Vysočina,OOP Okříšky,301.0
Libědice,Chomutov,Ústecký kraj,OOP Radonice,235.0
Krásněves,Žďár nad Sázavou,Kraj Vysočina,OOP Žďár nad Sázavou,268.0
Borová,Svitavy,Pardubický kraj,OOP Polička,1187.0
Lukoveček,Zlín,Zlínský kraj,OOP Fryšták,405.0
Roudnice,Hradec Králové,Královéhradecký kraj,OOP Nový Bydžov,627.0
Václavovice,Ostrava-město,Moravskoslezský kraj,OOP Vratimov,1818.0
Tuklaty,Kolín,Středočeský kraj,OOP Český Brod,790.0
Vitice,Kolín,Středočeský kraj,OOP Kouřim,1037.0
Březí nad Oslavou,Žďár nad Sázavou,Kraj Vysočina,OOP Žďár nad Sázavou,248.0
Kutná Hora,Kutná Hora,Středočeský kraj,OOP Kutná Hora,20687.0
Chocnějovice,Mladá Boleslav,Středočeský kraj,OOP Mnichovo Hradiště,408.0
Volevčice,Jihlava,Kraj Vysočina,OOP Telč,138.0
Senorady,Brno-venkov,Jihomoravský kraj,OOP Ivančice,416.0
Dobříš,Příbram,Středočeský kraj,OOP Dobříš,8595.0
Lysá nad Labem,Nymburk,Středočeský kraj,OOP Lysá nad Labem,8750.0
Pošná,Pelhřimov,Kraj Vysočina,OOP Pacov,259.0
Horní Ves,Pelhřimov,Kraj Vysočina,OOP Počátky,285.0
Velvary,Kladno,Středočeský kraj,OOP Velvary,2969.0
Troubky-Zdislavice,Kroměříž,Zlínský kraj,OOP Morkovice-Slížany,502.0
Vernířovice,Šumperk,Olomoucký kraj,OOP Velké Losiny,187.0
Velešovice,Vyškov,Jihomoravský kraj,OOP Slavkov u Brna,1220.0
Hlušovice,Olomouc,Olomoucký kraj,OOP Olomouc 3,773.0
Chýstovice,Pelhřimov,Kraj Vysočina,OOP Pacov,27.0
Horní Bříza,Plzeň-sever,Plzeňský kraj,OOP Třemošná,4365.0
Vážany,Vyškov,Jihomoravský kraj,OOP Vyškov,1092.0
Litovany,Třebíč,Kraj Vysočina,OOP Hrotovice,134.0
Litobratřice,Znojmo,Jihomoravský kraj,OOP Hrušovany nad Jevišovkou,500.0
Zvěstovice,Havlíčkův Brod,Kraj Vysočina,OOP Golčův Jeníkov,68.0
Kněždub,Hodonín,Jihomoravský kraj,OOP Veselí nad Moravou,1132.0
Ouběnice,Příbram,Středočeský kraj,OOP Příbram - venkov,209.0
Katovice,Strakonice,Jihočeský kraj,OOP Radomyšl,1340.0
Středokluky,Praha-západ,Středočeský kraj,OOP Hostivice,1006.0
Horní Police,Česká Lípa,Liberecký kraj,OOP Žandov,680.0
Uhlířov,Opava,Moravskoslezský kraj,OOP Opava,343.0
Dobříč,Plzeň-sever,Plzeňský kraj,OOP Kaznějov,690.0
Kostelec na Hané,Prostějov,Olomoucký kraj,OOP Prostějov 1,2894.0
Předklášteří,Brno-venkov,Jihomoravský kraj,OOP Tišnov,1450.0
Pačejov,Klatovy,Plzeňský kraj,OOP Horažďovice,796.0
Zábřezí-Řečice,Trutnov,Královéhradecký kraj,OOP Dvůr Králové nad Labem,145.0
Všelibice,Liberec,Liberecký kraj,OOP Český Dub,535.0
Holčovice,Bruntál,Moravskoslezský kraj,OOP Město Albrechtice,709.0
Rozstání,Prostějov,Olomoucký kraj,OOP Plumlov,904.0
Ostrovec,Písek,Jihočeský kraj,OOP Čimelice,380.0
Plasy,Plzeň-sever,Plzeňský kraj,OOP Kaznějov,2656.0
Mouřínov,Vyškov,Jihomoravský kraj,OOP Bučovice,450.0
Tymákov,Plzeň-město,Plzeňský kraj,OOP Starý Plzenec,821.0
Lažiště,Prachatice,Jihočeský kraj,OOP Prachatice,308.0
Trnov,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Dobruška,716.0
Starý Jičín,Nový Jičín,Moravskoslezský kraj,OOP Nový Jičín,2655.0
Kyšice,Kladno,Středočeský kraj,OOP Unhošť,1481.0
Hovězí,Vsetín,Zlínský kraj,OOP Vsetín,2383.0
Plch,Pardubice,Pardubický kraj,OOP Lázně Bohdaneč,93.0
Peruc,Louny,Ústecký kraj,OOP Louny,2174.0
Šluknov,Děčín,Ústecký kraj,OOP Šluknov,5606.0
Kvasiny,Rychnov nad Kněžnou,Královéhradecký kraj,OOP Rychnov nad Kněžnou,1444.0
Mazelov,České Budějovice,Jihočeský kraj,OOP Hluboká nad Vltavou,206.0
Studnice,Vyškov,Jihomoravský kraj,OOP Vyškov,2172.0
Počátky,Pelhřimov,Kraj Vysočina,OOP Počátky,2612.0
Věžnička,Jihlava,Kraj Vysočina,OOP Polná,136.0
Čepí,Pardubice,Pardubický kraj,OOP Pardubice 4,404.0
Dírná,Tábor,Jihočeský kraj,OOP Soběslav,434.0
Sojovice,Mladá Boleslav,Středočeský kraj,OOP Benátky nad Jizerou,499.0
Rybniště,Děčín,Ústecký kraj,OOP Krásná Lípa,711.0
Kounice,Nymburk,Středočeský kraj,OOP Sadská,1185.0
Přepeře,Semily,Liberecký kraj,OOP Turnov,1046.0
Snovídky,Vyškov,Jihomoravský kraj,OOP Bučovice,358.0
Lipovice,Prachatice,Jihočeský kraj,OOP Prachatice,191.0
Dolenice,Znojmo,Jihomoravský kraj,OOP Hrušovany nad Jevišovkou,144.0
Diváky,Břeclav,Jihomoravský kraj,OOP Hustopeče,516.0
Újezd,Žďár nad Sázavou,Kraj Vysočina,OOP Žďár nad Sázavou,3934.0
Krompach,Česká Lípa,Liberecký kraj,OOP Cvikov,143.0
Mrákov,Domažlice,Plzeňský kraj,OOP Domažlice,1171.0
Košťany,Teplice,Ústecký kraj,OOP Dubí,2896.0
Rybník,Domažlice,Plzeňský kraj,OOP Poběžovice,996.0
Božejov,Pelhřimov,Kraj Vysočina,OOP Pelhřimov,650.0
Grymov,Přerov,Olomoucký kraj,OOP Přerov 1,166.0
Číhalín,Třebíč,Kraj Vysočina,OOP Okříšky,193.0
Měňany,Beroun,Středočeský kraj,OOP Karlštejn,303.0
Nespeky,Benešov,Středočeský kraj,OOP Čerčany,610.0
Radiměř,Svitavy,Pardubický kraj,OOP Svitavy,1109.0
Hlavatce,Tábor,Jihočeský kraj,OOP Soběslav,508.0
Lipovec,Chrudim,Pardubický kraj,OOP Třemošnice,1319.0
Dlouhá Brtnice,Jihlava,Kraj Vysočina,OOP Třešť,389.0
Okrouhlička,Havlíčkův Brod,Kraj Vysočina,OOP Havlíčkův Brod,217.0
Řimovice,Benešov,Středočeský kraj,OOP Vlašim,205.0
Bavorov,Strakonice,Jihočeský kraj,OOP Vodňany,1509.0
Budišov nad Budišovkou,Opava,Moravskoslezský kraj,OOP Vítkov,3053.0
Nová Bystřice,Jindřichův Hradec,Jihočeský kraj,OOP Nová Bystřice,3343.0
Horní Životice,Bruntál,Moravskoslezský kraj,OOP Bruntál,348.0
Stojčín,Pelhřimov,Kraj Vysočina,OOP Počátky,123.0
Otov,Domažlice,Plzeňský kraj,OOP Poběžovice,92.0
Dolní Loučky,Brno-venkov,Jihomoravský kraj,OOP Tišnov,1213.0
Únějovice,Domažlice,Plzeňský kraj,OOP Holýšov,105.0
Příkosice,Rokycany,Plzeňský kraj,OOP Hrádek,405.0
Černěves,Litoměřice,Ústecký kraj,OOP Roudnice nad Labem,219.0
Lhota,Zlín,Zlínský kraj,OOP Zlín,2179.0
Klopotovice,Prostějov,Olomoucký kraj,OOP Prostějov 1,275.0
Čestlice,Praha-východ,Středočeský kraj,OOP Nupaky,564.0
Dolní Olešnice,Trutnov,Královéhradecký kraj,OOP Hostinné,364.0
Lidmaň,Pelhřimov,Kraj Vysočina,OOP Kamenice nad Lipou,281.0
Zlámanec,Uherské Hradiště,Zlínský kraj,OOP Uherské Hradiště,305.0
Šošůvka,Blansko,Jihomoravský kraj,OOP Blansko,702.0
Bouzov,Olomouc,Olomoucký kraj,OOP Litovel,1533.0
Malenice,Strakonice,Jihočeský kraj,OOP Volyně,646.0
Ráby,Pardubice,Pardubický kraj,OOP Pardubice 3,587.0
Boršov,Jihlava,Kraj Vysočina,OOP Jihlava,153.0
Semtěš,Kutná Hora,Středočeský kraj,OOP Čáslav,265.0
Maršovice,Benešov,Středočeský kraj,OOP Týnec nad Sázavou,1243.0
Volary,Prachatice,Jihočeský kraj,OOP Volary,3914.0
Mašovice,Znojmo,Jihomoravský kraj,OOP Znojmo,491.0
Hostěrádky-Rešov,Vyškov,Jihomoravský kraj,OOP Slavkov u Brna,811.0
Dlouhá Stráň,Bruntál,Moravskoslezský kraj,OOP Bruntál,82.0
Jiřetín pod Bukovou,Jablonec nad Nisou,Liberecký kraj,OOP Smržovka,557.0
Lužná,Rakovník,Středočeský kraj,OOP Rakovník,2396.0
Veltrusy,Mělník,Středočeský kraj,OOP Vojkovice,1926.0
Staré Smrkovice,Jičín,Královéhradecký kraj,OOP Hořice,263.0
Vysoká nad Labem,Hradec Králové,Královéhradecký kraj,OOP Hradec Králové 3,1292.0
Blšany u Loun,Louny,Ústecký kraj,OOP Louny,257.0
Zlosyň,Mělník,Středočeský kraj,OOP Vojkovice,456.0
Dětenice,Jičín,Královéhradecký kraj,OOP Kopidlno,718.0
Český Těšín,Karviná,Moravskoslezský kraj,OOP Český Těšín,25191.0
Brumovice,Opava,Moravskoslezský kraj,OOP Velké Heraltice,2428.0
Ostrá,Nymburk,Středočeský kraj,OOP Lysá nad Labem,499.0
Mirošovice,Praha-východ,Středočeský kraj,OOP Kamenice,1105.0
Chyšná,Pelhřimov,Kraj Vysočina,OOP Pacov,102.0
Dolní Slivno,Mladá Boleslav,Středočeský kraj,OOP Benátky nad Jizerou,311.0
Hořovičky,Rakovník,Středočeský kraj,OOP Hořesedly,520.0
Dolní Roveň,Pardubice,Pardubický kraj,OOP Holice,1993.0
Horní Planá,Český Krumlov,Jihočeský kraj,OOP Horní Planá,2216.0
Vidnava,Jeseník,Olomoucký kraj,OOP Javorník,1372.0
Ostravice,Frýdek-Místek,Moravskoslezský kraj,OOP Frýdlant nad Ostravicí,2352.0
Skomelno,Rokycany,Plzeňský kraj,OOP Radnice,204.0
Lomy,Třebíč,Kraj Vysočina,OOP Jemnice,131.0
Ponědrážka,Jindřichův Hradec,Jihočeský kraj,OOP Třeboň,80.0
Bednáreček,Jindřichův Hradec,Jihočeský kraj,OOP Jindřichův Hradec,194.0
Opočnice,Nymburk,Středočeský kraj,OOP Městec Králové,456.0
Ostrov,Benešov,Středočeský kraj,OOP Vlašim,18404.0
Třebestovice,Nymburk,Středočeský kraj,OOP Sadská,867.0
Chmelná,Benešov,Středočeský kraj,OOP Čechtice,127.0
Přešťovice,Strakonice,Jihočeský kraj,OOP Radomyšl,402.0
Jestřabí v Krkonoších,Semily,Liberecký kraj,OOP Jilemnice,244.0
Bašť,Praha-východ,Středočeský kraj,OOP Odolena Voda,1545.0
Březinky,Svitavy,Pardubický kraj,OOP Moravská Třebová,135.0
Loukovice,Třebíč,Kraj Vysočina,OOP Moravské Budějovice,111.0
Sekeřice,Jičín,Královéhradecký kraj,OOP Kopidlno,110.0
Mlýny,Tábor,Jihočeský kraj,OOP Sezimovo Ústí,141.0
Stěbořice,Opava,Moravskoslezský kraj,OOP Velké Heraltice,1376.0
Havířov,Karviná,Moravskoslezský kraj,OOP Havířov,79386.0
Bohuňov,Svitavy,Pardubický kraj,OOP Svitavy,426.0
Krajníčko,Strakonice,Jihočeský kraj,OOP Vodňany,98.0
